,Id,v2a1,rooms,v14a,refrig,v18q,r4h3,r4m3,r4t1,escolari,rez_esc,hhsize,cielorazo,dis,male,female,hogar_adul,hogar_mayor,dependency,edjefe,edjefa,meaneduc,overcrowding,computer,television,area1,area2,age,Target,housesitu,educlevels,marital,rubbish,energy,toilets,floormat,wallmat,roofmat,floorqual,wallqual,roofqual,electric
5186,ID_67c20898c,110000.0,4,1,1,0,3,1,1,7,0.0,4,1,0,1,0,2,0,yes,no,15,11.0,1.3333334,0,0,0,1,14,4,Own/Paying Instllmnts,Incomplete Acad. Secondary,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Regular,Public
5187,ID_e4bde70a3,110000.0,4,1,1,0,3,1,1,5,0.0,4,1,0,1,0,2,0,yes,no,15,11.0,1.3333334,0,0,0,1,11,4,Own/Paying Instllmnts,Incomplete Primary,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Regular,Public
5188,ID_ee163b02e,110000.0,4,1,1,0,3,1,1,7,0.0,4,1,0,1,0,2,0,yes,no,15,11.0,1.3333334,0,0,0,1,39,4,Own/Paying Instllmnts,Incomplete Acad. Secondary,Married,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Regular,Public
5189,ID_256a12ccc,0.0,4,1,1,0,1,0,0,8,0.0,1,1,0,1,0,1,0,no,8,no,8.0,0.5,0,1,0,1,52,4,Own,Incomplete Acad. Secondary,Single,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5190,ID_89fa0b111,0.0,5,1,1,0,3,0,0,0,0.0,3,0,0,1,0,3,2,2,yes,no,2.6666667,0.75,0,0,0,1,79,4,Own,None,Separated,Tanker Truck,Gas,Septic Tank,Cement,Wood,Metal foil/Zinc,Regular,Bad,Bad,Public
5191,ID_9bacc16aa,0.0,5,1,1,0,3,0,0,1,0.0,3,0,0,1,0,3,2,2,yes,no,2.6666667,0.75,0,0,0,1,84,4,Own,Incomplete Primary,Widow/er,Tanker Truck,Gas,Septic Tank,Cement,Wood,Metal foil/Zinc,Regular,Bad,Bad,Public
5192,ID_c4e538c6c,0.0,5,1,1,0,3,0,0,7,0.0,3,0,0,1,0,3,2,2,yes,no,2.6666667,0.75,0,0,0,1,23,4,Own,Incomplete Acad. Secondary,Single,Tanker Truck,Gas,Septic Tank,Cement,Wood,Metal foil/Zinc,Regular,Bad,Bad,Public
5193,ID_007309845,0.0,5,1,1,0,2,2,1,0,0.0,4,1,0,1,0,3,0,.33333334,6,no,9.666667,1.3333334,0,0,0,1,5,4,Own,None,< 10 y/o,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5194,ID_0f6cd9605,0.0,5,1,1,0,2,2,1,17,0.0,4,1,0,0,1,3,0,.33333334,6,no,9.666667,1.3333334,0,0,0,1,31,4,Own,Undergrad.,Single,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5195,ID_dae1bda34,0.0,5,1,1,0,2,2,1,6,0.0,4,1,0,1,0,3,0,.33333334,6,no,9.666667,1.3333334,0,0,0,1,59,4,Own,Complete Primary,Married,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5196,ID_6eec6c314,0.0,5,1,1,0,2,2,1,6,0.0,4,1,0,0,1,3,0,.33333334,6,no,9.666667,1.3333334,0,0,0,1,58,4,Own,Complete Primary,Married,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5197,ID_25576256b,0.0,3,1,1,0,5,1,3,0,0.0,6,1,0,1,0,2,0,2,6,no,6.0,3.0,0,0,0,1,3,2,Own,None,< 10 y/o,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic","Socket (wood, zinc, absbesto)",Metal foil/Zinc,Regular,Regular,Regular,Public
5198,ID_2f67e06ba,0.0,3,1,1,0,5,1,3,6,0.0,6,1,0,0,1,2,0,2,6,no,6.0,3.0,0,0,0,1,33,2,Own,Complete Primary,Free or coupled union,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic","Socket (wood, zinc, absbesto)",Metal foil/Zinc,Regular,Regular,Regular,Public
5199,ID_d1959dd29,0.0,3,1,1,0,5,1,3,6,0.0,6,1,0,1,0,2,0,2,6,no,6.0,3.0,0,0,0,1,33,2,Own,Complete Primary,Free or coupled union,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic","Socket (wood, zinc, absbesto)",Metal foil/Zinc,Regular,Regular,Regular,Public
5200,ID_834e3ab65,0.0,3,1,1,0,5,1,3,7,0.0,6,1,0,1,0,2,0,2,6,no,6.0,3.0,0,0,0,1,13,2,Own,Incomplete Acad. Secondary,Single,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic","Socket (wood, zinc, absbesto)",Metal foil/Zinc,Regular,Regular,Regular,Public
5201,ID_19bd490d9,0.0,3,1,1,0,5,1,3,3,0.0,6,1,0,1,0,2,0,2,6,no,6.0,3.0,0,0,0,1,9,2,Own,Incomplete Primary,< 10 y/o,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic","Socket (wood, zinc, absbesto)",Metal foil/Zinc,Regular,Regular,Regular,Public
5202,ID_651fb65f8,0.0,3,1,1,0,5,1,3,0,0.0,6,1,0,1,0,2,0,2,6,no,6.0,3.0,0,0,0,1,0,2,Own,None,< 10 y/o,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic","Socket (wood, zinc, absbesto)",Metal foil/Zinc,Regular,Regular,Regular,Public
5203,ID_d781d54b0,80000.0,4,1,1,0,2,1,0,9,0.0,3,1,0,1,0,2,0,.5,7,no,9.0,1.5,0,0,0,1,16,2,Own/Paying Instllmnts,Incomplete Acad. Secondary,Single,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5204,ID_2af70779c,80000.0,4,1,1,0,2,1,0,11,0.0,3,1,0,0,1,2,0,.5,7,no,9.0,1.5,0,0,0,1,39,2,Own/Paying Instllmnts,Complete Acad. Secondary,Married,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5205,ID_e54214a13,80000.0,4,1,1,0,2,1,0,7,0.0,3,1,0,1,0,2,0,.5,7,no,9.0,1.5,0,0,0,1,49,2,Own/Paying Instllmnts,Incomplete Acad. Secondary,Married,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5206,ID_a4bb4d234,300000.0,5,1,1,1,2,2,0,7,0.0,4,1,0,1,0,2,0,yes,5,no,9.0,1.3333334,0,1,0,1,18,4,Own/Paying Instllmnts,Incomplete Acad. Secondary,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5207,ID_177378bff,300000.0,5,1,1,1,2,2,0,6,0.0,4,1,0,0,1,2,0,yes,5,no,9.0,1.3333334,0,1,0,1,53,4,Own/Paying Instllmnts,Complete Primary,Married,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5208,ID_2e489189e,300000.0,5,1,1,1,2,2,0,5,0.0,4,1,0,1,0,2,0,yes,5,no,9.0,1.3333334,0,1,0,1,42,4,Own/Paying Instllmnts,Incomplete Primary,Married,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5209,ID_68530a763,300000.0,5,1,1,1,2,2,0,7,2.0,4,1,0,0,1,2,0,yes,5,no,9.0,1.3333334,0,1,0,1,16,4,Own/Paying Instllmnts,Incomplete Acad. Secondary,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5210,ID_e5ae2a936,0.0,6,1,1,1,2,2,0,11,0.0,4,1,0,0,1,4,0,no,11,no,11.5,1.3333334,1,0,0,1,20,4,Own,Complete Acad. Secondary,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5211,ID_e73d03a98,0.0,6,1,1,1,2,2,0,11,0.0,4,1,0,1,0,4,0,no,11,no,11.5,1.3333334,1,0,0,1,25,4,Own,Complete Acad. Secondary,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5212,ID_7e5d80f44,0.0,6,1,1,1,2,2,0,11,0.0,4,1,0,1,0,4,0,no,11,no,11.5,1.3333334,1,0,0,1,52,4,Own,Complete Acad. Secondary,Married,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5213,ID_38e5f41f8,0.0,6,1,1,1,2,2,0,13,0.0,4,1,0,0,1,4,0,no,11,no,11.5,1.3333334,1,0,0,1,49,4,Own,Undergrad.,Married,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5214,ID_ce5351f9f,160000.0,6,1,1,0,2,2,0,6,0.0,4,1,0,1,0,4,0,no,6,no,7.0,1.3333334,1,0,0,1,45,4,Own/Paying Instllmnts,Complete Primary,Married,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5215,ID_bbffce703,160000.0,6,1,1,0,2,2,0,6,0.0,4,1,0,0,1,4,0,no,6,no,7.0,1.3333334,1,0,0,1,43,4,Own/Paying Instllmnts,Complete Primary,Married,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5216,ID_014151bdb,160000.0,6,1,1,0,2,2,0,9,0.0,4,1,0,0,1,4,0,no,6,no,7.0,1.3333334,1,0,0,1,20,4,Own/Paying Instllmnts,Incomplete Acad. Secondary,Single,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5217,ID_f50685077,160000.0,6,1,1,0,2,2,0,7,0.0,4,1,0,1,0,4,0,no,6,no,7.0,1.3333334,1,0,0,1,22,4,Own/Paying Instllmnts,Incomplete Acad. Secondary,Single,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5218,ID_f9c2761db,0.0,5,1,1,0,0,1,0,0,0.0,1,1,0,0,1,1,1,8,no,no,0.0,1.6666666,0,0,0,1,70,3,Own,None,Widow/er,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
5219,ID_98c3fe943,0.0,5,1,1,0,2,2,1,6,0.0,4,1,0,0,1,2,0,yes,5,no,5.5,1.6666666,0,0,0,1,33,2,Own,Complete Primary,Married,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
5220,ID_865cdbce8,0.0,5,1,1,0,2,2,1,2,0.0,4,1,0,0,1,2,0,yes,5,no,5.5,1.6666666,0,0,0,1,9,2,Own,Incomplete Primary,< 10 y/o,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
5221,ID_5aa6e5400,0.0,5,1,1,0,2,2,1,5,0.0,4,1,0,1,0,2,0,yes,5,no,5.5,1.6666666,0,0,0,1,37,2,Own,Incomplete Primary,Married,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
5222,ID_a68f9579d,0.0,5,1,1,0,2,2,1,8,0.0,4,1,0,1,0,2,0,yes,5,no,5.5,1.6666666,0,0,0,1,15,2,Own,Incomplete Acad. Secondary,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
5223,ID_9c6e7732b,170000.0,6,1,1,0,1,3,1,8,0.0,4,1,0,1,0,3,0,.33333334,8,no,10.0,1.3333334,0,0,0,1,26,4,Rented,Incomplete Acad. Secondary,Married,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Regular,Public
5224,ID_01ba5cbf9,170000.0,6,1,1,0,1,3,1,0,0.0,4,1,0,0,1,3,0,.33333334,8,no,10.0,1.3333334,0,0,0,1,2,4,Rented,None,< 10 y/o,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Regular,Public
5225,ID_dc5355dfd,170000.0,6,1,1,0,1,3,1,11,0.0,4,1,0,0,1,3,0,.33333334,8,no,10.0,1.3333334,0,0,0,1,60,4,Rented,Complete Acad. Secondary,Separated,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Regular,Public
5226,ID_600bf4a18,170000.0,6,1,1,0,1,3,1,11,0.0,4,1,0,0,1,3,0,.33333334,8,no,10.0,1.3333334,0,0,0,1,24,4,Rented,Complete Acad. Secondary,Married,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Regular,Public
5227,ID_05a3b0997,0.0,6,1,1,0,2,1,0,4,0.0,3,1,0,1,0,3,1,.5,4,no,6.3333335,1.0,0,0,0,1,64,1,Own,Incomplete Primary,Married,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Regular,Good,Public
5228,ID_6ac926d26,0.0,6,1,1,0,2,1,0,5,0.0,3,1,0,0,1,3,1,.5,4,no,6.3333335,1.0,0,0,0,1,65,1,Own,Incomplete Primary,Married,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Regular,Good,Public
5229,ID_cdae4baf1,0.0,6,1,1,0,2,1,0,10,0.0,3,1,0,1,0,3,1,.5,4,no,6.3333335,1.0,0,0,0,1,33,1,Own,Incomplete Acad. Secondary,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Regular,Good,Public
5233,ID_6dd212490,200000.0,8,1,1,1,3,2,2,0,0.0,5,1,0,0,1,2,0,1.5,17,no,14.0,1.25,0,0,0,1,5,4,Own/Paying Instllmnts,None,< 10 y/o,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5234,ID_90196b3df,200000.0,8,1,1,1,3,2,2,6,0.0,5,1,0,1,0,2,0,1.5,17,no,14.0,1.25,0,0,0,1,13,4,Own/Paying Instllmnts,Complete Primary,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5235,ID_b9c053da7,200000.0,8,1,1,1,3,2,2,11,0.0,5,1,0,0,1,2,0,1.5,17,no,14.0,1.25,0,0,0,1,38,4,Own/Paying Instllmnts,Complete Acad. Secondary,Married,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5236,ID_b1210bdf9,200000.0,8,1,1,1,3,2,2,2,1.0,5,1,0,1,0,2,0,1.5,17,no,14.0,1.25,0,0,0,1,10,4,Own/Paying Instllmnts,Incomplete Primary,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5237,ID_2874a3807,200000.0,8,1,1,1,3,2,2,17,0.0,5,1,1,1,0,2,0,1.5,17,no,14.0,1.25,0,0,0,1,42,4,Own/Paying Instllmnts,Undergrad.,Married,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5238,ID_91b628e17,0.0,7,1,1,0,4,1,0,13,0.0,5,1,0,1,0,5,0,no,13,no,13.8,1.6666666,0,0,0,1,57,4,Own,Undergrad.,Married,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5239,ID_eec1a78a8,0.0,7,1,1,0,4,1,0,12,0.0,5,1,0,1,0,5,0,no,13,no,13.8,1.6666666,0,0,0,1,20,4,Own,Undergrad.,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5240,ID_a972763b1,0.0,7,1,1,0,4,1,0,14,0.0,5,1,0,1,0,5,0,no,13,no,13.8,1.6666666,0,0,0,1,22,4,Own,Undergrad.,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5241,ID_612c01bb2,0.0,7,1,1,0,4,1,0,14,0.0,5,1,0,0,1,5,0,no,13,no,13.8,1.6666666,0,0,0,1,54,4,Own,Undergrad.,Married,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5242,ID_8bf12e5ce,0.0,7,1,1,0,4,1,0,16,0.0,5,1,0,1,0,5,0,no,13,no,13.8,1.6666666,0,0,0,1,29,4,Own,Undergrad.,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5243,ID_8a441d366,0.0,6,1,1,0,3,1,0,8,0.0,4,1,0,1,0,4,0,no,no,6,6.5,1.0,0,0,0,1,28,4,Own,Incomplete Acad. Secondary,Single,Tanker Truck,Gas,Septic Tank,Cement,Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5244,ID_f8003f774,0.0,6,1,1,0,3,1,0,6,0.0,4,1,0,0,1,4,0,no,no,6,6.5,1.0,0,0,0,1,48,4,Own,Complete Primary,Separated,Tanker Truck,Gas,Septic Tank,Cement,Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5245,ID_cb5c1f82c,0.0,6,1,1,0,3,1,0,6,0.0,4,1,0,1,0,4,0,no,no,6,6.5,1.0,0,0,0,1,23,4,Own,Complete Primary,Single,Tanker Truck,Gas,Septic Tank,Cement,Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5246,ID_d5d3a8c07,0.0,6,1,1,0,3,1,0,6,0.0,4,1,0,1,0,4,0,no,no,6,6.5,1.0,0,0,0,1,21,4,Own,Complete Primary,Single,Tanker Truck,Gas,Septic Tank,Cement,Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5247,ID_c502ded90,0.0,4,1,1,0,2,1,2,0,0.0,3,0,0,1,0,1,0,2,no,7,7.0,2.0,0,0,0,1,6,1,Own,None,< 10 y/o,Tanker Truck,Wood Charcoal,Septic Tank,Cement,"Socket (wood, zinc, absbesto)",Metal foil/Zinc,Regular,Regular,Regular,Public
5248,ID_46c7ac2e3,0.0,4,1,1,0,2,1,2,4,0.0,3,0,0,1,0,1,0,2,no,7,7.0,2.0,0,0,0,1,10,1,Own,Incomplete Primary,Single,Tanker Truck,Wood Charcoal,Septic Tank,Cement,"Socket (wood, zinc, absbesto)",Metal foil/Zinc,Regular,Regular,Regular,Public
5249,ID_0957fdca9,0.0,4,1,1,0,2,1,2,7,0.0,3,0,1,0,1,1,0,2,no,7,7.0,2.0,0,0,0,1,30,1,Own,Incomplete Acad. Secondary,Separated,Tanker Truck,Wood Charcoal,Septic Tank,Cement,"Socket (wood, zinc, absbesto)",Metal foil/Zinc,Regular,Regular,Regular,Public
5250,ID_bd3e47a9c,0.0,4,1,1,0,2,2,2,16,0.0,4,1,1,1,0,2,0,yes,16,no,13.5,2.0,0,0,0,1,36,3,Own,Undergrad.,Married,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
5251,ID_86c10ec9e,0.0,4,1,1,0,2,2,2,0,0.0,4,1,0,1,0,2,0,yes,16,no,13.5,2.0,0,0,0,1,4,3,Own,None,< 10 y/o,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
5252,ID_bb522ad14,0.0,4,1,1,0,2,2,2,11,0.0,4,1,0,0,1,2,0,yes,16,no,13.5,2.0,0,0,0,1,28,3,Own,Complete Acad. Secondary,Married,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
5253,ID_e7c6f4e9e,0.0,4,1,1,0,2,2,2,0,0.0,4,1,0,0,1,2,0,yes,16,no,13.5,2.0,0,0,0,1,0,3,Own,None,< 10 y/o,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
5254,ID_ccd876ba8,0.0,4,1,1,0,1,1,0,9,0.0,2,0,0,0,1,2,2,8,6,no,7.5,1.0,0,0,0,1,66,2,Own,Incomplete Acad. Secondary,Married,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Wood,Metal foil/Zinc,Bad,Bad,Bad,Public
5255,ID_a3e8515a9,0.0,4,1,1,0,1,1,0,6,0.0,2,0,0,1,0,2,2,8,6,no,7.5,1.0,0,0,0,1,69,2,Own,Complete Primary,Married,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Wood,Metal foil/Zinc,Bad,Bad,Bad,Public
5256,ID_c2e44f518,0.0,4,1,1,0,3,1,2,0,0.0,4,1,0,1,0,2,0,yes,10,no,8.0,2.0,1,0,0,1,5,4,Own,None,< 10 y/o,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5257,ID_1c0024454,0.0,4,1,1,0,3,1,2,1,0.0,4,1,0,1,0,2,0,yes,10,no,8.0,2.0,1,0,0,1,7,4,Own,Incomplete Primary,< 10 y/o,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5258,ID_1f8909768,0.0,4,1,1,0,3,1,2,10,0.0,4,1,0,1,0,2,0,yes,10,no,8.0,2.0,1,0,0,1,26,4,Own,Incomplete Acad. Secondary,Free or coupled union,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5259,ID_9708817d3,0.0,4,1,1,0,3,1,2,6,0.0,4,1,0,0,1,2,0,yes,10,no,8.0,2.0,1,0,0,1,25,4,Own,Complete Primary,Free or coupled union,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5260,ID_2d58f0106,0.0,4,1,1,0,0,2,0,6,0.0,2,0,0,0,1,2,0,no,no,6,9.0,1.0,0,1,0,1,46,4,Own,Complete Primary,Divorced,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Good,Public
5261,ID_a69fc5c1d,0.0,4,1,1,0,0,2,0,12,0.0,2,0,0,0,1,2,0,no,no,6,9.0,1.0,0,1,0,1,21,4,Own,Undergrad.,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Good,Public
5262,ID_3044f3dd6,0.0,5,1,1,0,1,1,0,6,0.0,2,1,0,1,0,2,0,no,no,no,3.0,0.66666669,0,0,0,1,27,2,Own,Complete Primary,Single,Tanker Truck,Gas,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5263,ID_31398b7f9,0.0,5,1,1,0,1,1,0,0,0.0,2,1,0,0,1,2,0,no,no,no,3.0,0.66666669,0,0,0,1,50,2,Own,None,Divorced,Tanker Truck,Gas,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5264,ID_4ff1d1281,130000.0,4,1,1,0,1,0,0,6,0.0,1,1,0,1,0,1,0,no,6,no,6.0,0.5,0,0,0,1,27,4,Other,Complete Primary,Single,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Regular,Regular,Regular,Public
5265,ID_eee954398,150000.0,7,1,1,0,0,1,0,17,0.0,1,1,0,0,1,1,0,no,no,17,17.0,0.5,0,0,0,1,59,4,Own/Paying Instllmnts,Postgrad.,Divorced,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5266,ID_8e9f5bc37,0.0,5,1,1,1,1,1,0,6,0.0,2,1,1,0,1,2,1,yes,16,no,11.0,1.0,0,1,0,1,83,4,Own,Complete Primary,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5267,ID_4ebf4973f,0.0,5,1,1,1,1,1,0,16,0.0,2,1,0,1,0,2,1,yes,16,no,11.0,1.0,0,1,0,1,38,4,Own,Undergrad.,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
5268,ID_f176bac68,0.0,6,1,1,0,3,3,1,6,0.0,6,1,0,1,0,5,0,.2,no,11,10.2,1.5,0,1,0,1,20,4,Own,Complete Primary,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
5269,ID_b033314cb,0.0,6,1,1,0,3,3,1,11,0.0,6,1,0,0,1,5,0,.2,no,11,10.2,1.5,0,1,0,1,59,4,Own,Complete Acad. Secondary,Widow/er,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
5270,ID_5354c1fe3,0.0,6,1,1,0,3,3,1,14,0.0,6,1,0,1,0,5,0,.2,no,11,10.2,1.5,0,1,0,1,29,4,Own,Undergrad.,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
5271,ID_886063bbf,0.0,6,1,1,0,3,3,1,0,0.0,6,1,0,0,1,5,0,.2,no,11,10.2,1.5,0,1,0,1,5,4,Own,None,< 10 y/o,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
5272,ID_3faf74bd6,0.0,6,1,1,0,3,3,1,11,0.0,6,1,0,0,1,5,0,.2,no,11,10.2,1.5,0,1,0,1,28,4,Own,Complete Acad. Secondary,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
5273,ID_0fb629101,0.0,6,1,1,0,3,3,1,9,0.0,6,1,0,1,0,5,0,.2,no,11,10.2,1.5,0,1,0,1,27,4,Own,Incomplete Acad. Secondary,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
